Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
M150851,100 Block Of Ramsell  Street,San Francisco,CA,94132,04/16/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/10/2018,11,Oceanview/Merced/Ingleside,"(37.71360910397466, -122.46619084085025)",POINT (-122.466194 37.713608),65,10,1,24,24,8,6,9,64,,,2,,,65
M140476,1200 Block Of Scott  Street,San Francisco,CA,94115,03/03/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.781264424070095, -122.4373532430826)",POINT (-122.437355 37.781265),97,4,11,39,41,5,11,15,29490,,,2,,,97
M120429,2400 Block Of 30th  Avenue,San Francisco,CA,94116,03/27/2012,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.74159772480078, -122.48741141330459)",POINT (-122.48741 37.741596),40,10,7,35,35,8,3,1,29491,,,1,,,40
M220049,2000 Block Of Broadway  Street,San Francisco,CA,94123,01/07/2022,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,,POINT (-122.430824 37.794796),,,,,,,,,,,,,,,102
M163614,200 Block Of Naples  Street,San Francisco,CA,94112,11/22/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.724737242310475, -122.42826045812782)",POINT (-122.42826 37.72474),90,9,1,7,5,7,6,9,28861,,,2,,,90
M132134,100 Block Of 15th  Avenue,San Francisco,CA,94118,10/18/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.78530423626195, -122.47431418847802)",POINT (-122.47431 37.785305),2,8,4,29,26,6,2,11,54,,,1,,,2
M141500,600 Block Of Jones  Street,San Francisco,CA,94102,06/30/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.78705668846971, -122.41322813760046)",POINT (-122.41323 37.787056),50,6,3,36,36,1,10,5,28852,,,2,,,50
M220703,100 Block Of Dakota  Street,San Francisco,CA,94107,05/04/2022,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,10,Potrero Hill,"(37.75359666016053, -122.39557928741907)",POINT (-122.39558 37.753597),54,2,9,26,29,3,8,10,28856,,,2,,,54
M190372,600 Block Of Huron  Avenue,San Francisco,CA,94112,02/19/2019,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,11,Outer Mission,"(37.71241475085135, -122.44912020764879)",POINT (-122.44912 37.712414),66,9,1,28,25,7,6,9,28861,,,2,,,66
M181804,200 Block Of Jones  Street,San Francisco,CA,94102,06/18/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78346832736561, -122.41250351174257)",POINT (-122.412506 37.78347),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M150550,3600 Block Of Alemany  Boulevard,San Francisco,CA,94132,03/16/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,03/12/2018,7,Oceanview/Merced/Ingleside,"(37.71161818278426, -122.46452764613501)",POINT (-122.46453 37.711617),65,10,8,24,24,8,4,9,64,,,2,,,65
M121441,1100 Block Of Market  Street,San Francisco,CA,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.77956997369328, -122.41359142040496)",POINT (-122.41359 37.77957),32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M221282,200 Block Of Fremont  Street,San Francisco,CA,94105,08/16/2022,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,6,Financial District/South Beach,"(37.78828581378092, -122.39396039143082)",POINT (-122.39396 37.788284),32,1,10,8,6,2,9,6,28855,3,,1,,,32
M140941,2200 Block Of Pacific  Avenue,San Francisco,CA,94115,04/29/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.793662335863885, -122.43226847582696)",POINT (-122.43227 37.793663),102,4,6,30,27,9,1,13,29490,,,1,,,102
M221043,900 Block Of Geary  Street,San Francisco,CA,94109,07/15/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78599697277125, -122.4189134177382)",POINT (-122.418915 37.785995),20,4,10,36,36,9,9,13,28858,10,,2,,,20
M141576,1000 Block Of Post  Street,San Francisco,CA,94109,07/22/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.786932739257615, -122.41909946660869)",POINT (-122.4191 37.786934),50,4,10,36,36,9,9,13,28858,10,,2,,,50
M192049,0 Block Of Manzanita  Avenue,San Francisco,CA,94118,08/14/2019,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Presidio Heights,"(37.78512878080415, -122.45109046694344)",POINT (-122.45109 37.78513),11,8,6,31,31,6,1,15,54,,,1,,,11
M221333,1300 Block Of Market  Street,San Francisco,CA,94102,08/15/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,"(37.777044489388786, -122.41693056537846)",POINT (-122.41693 37.777046),21,5,10,36,36,2,9,7,28852,8,1,2,1,,21
M190538,1400 Block Of Van Dyke  Avenue,San Francisco,CA,94124,03/14/2019,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.727571618741315, -122.38961013193463)",POINT (-122.38961 37.727573),86,2,9,1,1,3,8,10,58,,,2,,,86
M201622,1000 Block Of 16th  Street,San Francisco,CA,94107,11/13/2020,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Mission Bay,"(37.76639965556186, -122.39738024648604)",POINT (-122.39738 37.7664),54,1,9,4,20,3,8,14,28856,,,1,,,54
M170952,2000 Block Of Mission  Street,San Francisco,CA,94110,04/18/2017,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.764240306430445, -122.41959085459037)",POINT (-122.41959 37.76424),53,3,2,20,19,4,7,8,28859,,,2,,14,53
M150491,200 Block Of Ellsworth  Street,San Francisco,CA,94110,03/02/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.73959412885084, -122.4146075060801)",POINT (-122.414604 37.739594),83,9,2,2,2,7,7,2,28859,,,1,,,83
M151487,100 Block Of Sanchez  Street,San Francisco,CA,94114,06/15/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.76719572093525, -122.43115280519719)",POINT (-122.43115 37.767197),28,7,5,5,3,9,5,15,28862,9,,1,,20,28
M130528,0 Block Of Chumasero  Drive,San Francisco,CA,94132,03/25/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.713278458267844, -122.47292413080851)",POINT (-122.47292 37.71328),42,10,8,16,14,8,4,1,64,,,2,,,42
M130023,700 Block Of Kansas  Street,San Francisco,CA,94107,02/13/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,02/08/2016,10,Potrero Hill,"(37.76025461626069, -122.40310956436495)",POINT (-122.40311 37.760254),54,2,9,26,29,3,8,10,28856,,,1,,,54
M210580,100 Block Of Jackson  Street,San Francisco,CA,94111,05/06/2021,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Financial District/South Beach,"(37.79700924245061, -122.39892032571015)",POINT (-122.39892 37.79701),77,6,3,8,6,1,10,3,28860,,,1,,,77
M161431,400 Block Of Ofarrell  Street,San Francisco,CA,94102,04/25/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78594458144488, -122.4117365460979)",POINT (-122.411736 37.785946),20,5,10,36,36,10,9,14,28852,6,1,2,1,,20
M163741,1000 Block Of Capp  Street,San Francisco,CA,94110,12/06/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.749905845612886, -122.41712487554675)",POINT (-122.41712 37.749905),53,3,2,20,19,4,7,2,28859,,,2,,,53
M151515,700 Block Of Laguna  Street,San Francisco,CA,94102,06/15/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77762532000615, -122.42649996305877)",POINT (-122.4265 37.777626),22,4,11,9,10,9,11,7,28852,,,1,,,22
M160446,300 Block Of Arballo  Drive,San Francisco,CA,94132,02/05/2016,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.7201216986585, -122.48303711665423)",POINT (-122.48304 37.720123),42,10,8,16,14,8,4,1,64,,,2,,,42
M120709,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,05/16/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.79602623024811, -122.41382183087687)",POINT (-122.41382 37.79603),107,6,3,21,21,1,10,5,308,,,1,,,107
M170311,1000 Block Of 14th  Street,San Francisco,CA,94114,02/14/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/14/2022,8,Castro/Upper Market,"(37.76719024383643, -122.43774926773868)",POINT (-122.43775 37.76719),112,7,5,5,3,5,5,15,28862,,,1,,,113
M130668,1500 Block Of Taylor  Street,San Francisco,CA,94133,04/12/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,"(37.79630285828806, -122.41341035926573)",POINT (-122.413414 37.796303),107,6,3,21,21,1,10,5,308,,,1,,,107
M132057,300 Block Of Silver  Avenue,San Francisco,CA,94112,12/23/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,11/19/2016,11,Excelsior,"(37.72853978599017, -122.42843793627489)",POINT (-122.42844 37.72854),,9,1,7,5,7,6,9,28861,,,2,,,
M180933,1300 Block Of Market  Street,San Francisco,CA,94102,03/26/2018,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,6,Tenderloin,"(37.777044489388786, -122.41693056537846)",POINT (-122.41693 37.777046),21,5,10,36,36,2,9,7,28852,8,1,2,1,,21
M211017,600 Block Of 33rd  Avenue,San Francisco,CA,94121,07/21/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.77684226963445, -122.49310600627639)",POINT (-122.4931 37.776844),8,8,4,29,26,6,2,11,55,,,1,,,8
M183273,1100 Block Of Valencia  Street,San Francisco,CA,94110,12/07/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.7544989392338, -122.42088811475817)",POINT (-122.42089 37.754498),53,3,5,20,19,4,5,2,28859,,,1,,,53
M192253,1600 Block Of Palou  Avenue,San Francisco,CA,94124,09/05/2019,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.73452599170155, -122.39187190481086)",POINT (-122.39187 37.734528),87,2,9,1,1,3,8,10,58,,,2,,,87
M200357,200 Block Of Vidal  Drive,San Francisco,CA,94132,02/28/2020,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.719201298293164, -122.48473564299809)",POINT (-122.48473 37.7192),42,10,8,16,14,8,4,1,64,,,2,,,42
M211557,800 Block Of Portola  Drive,San Francisco,CA,94127,10/20/2021,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,7,West of Twin Peaks,"(37.74336634110845, -122.45486195137158)",POINT (-122.454865 37.743366),72,9,8,41,40,7,4,9,59,,,1,,,72
M181890,3600 Block Of Vicente  Street,San Francisco,CA,94116,06/22/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.73798192457977, -122.50593213170569)",POINT (-122.505936 37.737984),39,10,7,35,35,8,3,1,29491,,,1,,,39
M162114,200 Block Of South Van Ness  Avenue,San Francisco,CA,94103,06/27/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.76880071890997, -122.41778220459277)",POINT (-122.417786 37.7688),53,3,2,20,19,4,7,8,28853,,,2,,,53
M152587,400 Block Of 12th  Avenue,San Francisco,CA,94118,09/24/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.779761981599776, -122.4706421818467)",POINT (-122.47064 37.779762),5,8,4,11,11,6,2,11,54,,,1,,,5
M120497,2700 Block Of Sacramento  Street,San Francisco,CA,94115,04/06/2012,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.78931501901569, -122.43813947845236)",POINT (-122.43814 37.789314),102,4,6,30,27,6,1,13,29490,,,1,,,102
M221082,0 Block Of South Park  Street,San Francisco,CA,94107,07/20/2022,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Financial District/South Beach,"(37.78199360409787, -122.39371016890492)",POINT (-122.39371 37.781994),31,1,10,8,6,2,9,6,28856,,,1,,,31
M211252,1500 Block Of Fulton  Street,San Francisco,CA,94117,09/03/2021,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,2,Lone Mountain/USF,"(37.7763305382556, -122.44231039046421)",POINT (-122.442314 37.77633),97,7,11,18,16,5,11,15,29492,,,1,,,24
M161439,4500 Block Of California  Street,San Francisco,CA,94118,04/27/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.78478402895607, -122.46616337720252)",POINT (-122.46616 37.784782),4,8,4,11,11,6,2,11,54,,,1,,,5
M183187,400 Block Of Vidal  Drive,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.716714019105574, -122.48478445457852)",POINT (-122.48479 37.716713),42,10,8,16,14,8,4,1,64,,,2,,,42
M152931,2900 Block Of Harrison  Street,San Francisco,CA,94110,10/26/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.7502350633089, -122.4116695350465)",POINT (-122.41167 37.750237),53,3,2,20,19,4,7,2,28859,,,2,,,53
M151610,2200 Block Of Larkin  Street,San Francisco,CA,94109,06/30/2015,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.79836325532118, -122.42056724301992)",POINT (-122.42057 37.798363),105,6,3,32,32,9,10,5,28858,,,1,,,105
M160554,600 Block Of Webster  Street,San Francisco,CA,94117,02/10/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77676005013357, -122.42955999333947)",POINT (-122.42956 37.77676),22,4,11,9,10,9,11,7,28852,,,1,,,22
M190193,0 Block Of Castelo  Avenue,San Francisco,CA,94132,01/25/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.717461443584995, -122.47481809101124)",POINT (-122.474815 37.71746),42,10,8,16,14,8,4,1,64,,,2,,,42
M180137,800 Block Of Scott  Street,San Francisco,CA,94117,01/19/2018,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.777537238244555, -122.43660192971065)",POINT (-122.4366 37.77754),23,4,11,39,41,5,11,15,29492,,,1,,,23
M181281,1300 Block Of Market  Street,San Francisco,CA,94102,04/30/2018,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,6,Tenderloin,"(37.777044489388786, -122.41693056537846)",POINT (-122.41693 37.777046),21,5,10,36,36,2,9,7,28852,8,1,2,1,,21
M122282,2000 Block Of Clement  Street,San Francisco,CA,94121,12/13/2012,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.7821863682031, -122.48112495418776)",POINT (-122.481125 37.782185),8,8,4,29,26,6,2,11,55,,,2,,,8
M182530,800 Block Of Church  Street,San Francisco,CA,94114,08/29/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.75769049750492, -122.42800989488957)",POINT (-122.42801 37.75769),52,3,5,5,3,4,5,2,28862,,,1,,,52
M140051,1700 Block Of Washington  Street,San Francisco,CA,94109,01/09/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.79315393701967, -122.42205059320261)",POINT (-122.42205 37.793156),105,4,3,32,32,9,10,13,28858,,,1,,,105
M130479,1900 Block Of Franklin  Street,San Francisco,CA,94109,03/21/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.79240339073641, -122.4244292338856)",POINT (-122.42443 37.792404),102,4,6,30,27,9,1,13,28858,,,1,,,102
M221636,900 Block Of Webster  Street,San Francisco,CA,94115,09/26/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.77930703230055, -122.43022767330292)",POINT (-122.43023 37.77931),97,4,11,39,41,9,11,15,29490,,,2,,,97
M221032,1100 Block Of Mission  Street,San Francisco,CA,94103,07/11/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.77775137475284, -122.41278551996157)",POINT (-122.41279 37.777752),32,1,10,34,34,2,9,8,28853,7,1,2,1,6,32
M153045,2200 Block Of Market  Street,San Francisco,CA,94114,11/06/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,8,Castro/Upper Market,"(37.76508743924163, -122.43212916555626)",POINT (-122.43213 37.765087),28,3,5,5,3,4,5,15,28862,9,,1,,,28
M140103,4100 Block Of 17th  Street,San Francisco,CA,94114,01/16/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Castro/Upper Market,"(37.76232273856586, -122.43788033237708)",POINT (-122.43788 37.76232),113,7,5,5,3,5,5,15,28862,,,1,,,115
M121599,2100 Block Of Quesada  Avenue,San Francisco,CA,94124,11/02/2012,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,11/02/2015,10,Bayview Hunters Point,"(37.73811872631625, -122.39987517985342)",POINT (-122.39987 37.738117),87,2,9,1,1,3,8,10,58,,,2,,,87
M163239,100 Block Of Maynard  Street,San Francisco,CA,94112,10/11/2016,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.72934033296437, -122.42714657721666)",POINT (-122.42715 37.72934),94,9,1,7,5,7,6,9,28861,,,2,,,94
M172137,400 Block Of Ellington  Avenue,San Francisco,CA,94112,08/22/2017,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Outer Mission,"(37.711638619698114, -122.44746485301562)",POINT (-122.447464 37.71164),66,9,1,28,25,7,6,9,28861,,,2,,,66
M170581,100 Block Of Balboa  Street,San Francisco,CA,94118,03/15/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.77740509502251, -122.46026058030291)",POINT (-122.46026 37.777405),5,8,4,11,11,6,2,11,54,,,1,,,5
M161334,3300 Block Of San Bruno  Avenue,San Francisco,CA,94134,04/15/2016,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Portola,"(37.71978530465327, -122.40058522819194)",POINT (-122.40059 37.719784),91,9,9,25,28,7,8,10,309,,,2,,,91
M181664,0 Block Of Athens  Street,San Francisco,CA,94112,05/30/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,11,Excelsior,"(37.7272648259707, -122.42421710787548)",POINT (-122.42422 37.727264),90,9,1,7,5,7,6,9,28861,,,1,,,90
M150232,1000 Block Of Polk  Street,San Francisco,CA,94109,02/03/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.786593238579954, -122.41988051964543)",POINT (-122.41988 37.786594),50,4,3,36,36,9,10,13,28858,10,,2,,,50
M150603,300 Block Of Lexington  Street,San Francisco,CA,94110,03/24/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.75774681535718, -122.42042258641351)",POINT (-122.420425 37.757748),53,3,2,20,19,4,7,2,28859,,,2,,,53
M120772,1400 Block Of Union  Street,San Francisco,CA,94109,07/26/2012,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,07/19/2015,3,Russian Hill,"(37.79865701837991, -122.42315955075934)",POINT (-122.42316 37.798656),107,4,6,32,32,9,1,13,28858,,,1,,,105
M181574,200 Block Of Van Ness  Avenue,San Francisco,CA,94102,05/24/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,5,Tenderloin,"(37.77753133991302, -122.41966308825384)",POINT (-122.41966 37.77753),21,4,10,36,36,9,9,7,28852,8,,2,1,,21
M180163,3300 Block Of 19th  Street,San Francisco,CA,94110,01/24/2018,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.760334044335956, -122.41757196759166)",POINT (-122.41757 37.760334),53,3,2,20,19,4,7,2,28859,,,2,,15,53
M170981,3800 Block Of Fulton  Street,San Francisco,CA,94118,04/12/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,06/06/2022,1,Outer Richmond,"(37.773088518895406, -122.47286258794702)",POINT (-122.47286 37.77309),5,8,4,29,26,6,2,11,54,,,1,,,5
M160961,400 Block Of Ellis  Street,San Francisco,CA,94103,03/17/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,,POINT (-122.41362 37.78476),,,,,,,,,,,,,,,20
M152248,100 Block Of Portola  Drive,San Francisco,CA,94131,08/27/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.748473813226035, -122.44421347588346)",POINT (-122.444214 37.748474),51,3,5,22,22,4,5,2,28862,,,1,,,51
M131975,1000 Block Of Market  Street,San Francisco,CA,94103,10/07/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.781326669466274, -122.41136681047007)",POINT (-122.41137 37.781326),32,5,10,34,34,2,9,14,28853,7,1,2,1,,32
M111927,3100 Block Of 16th  Street,San Francisco,CA,94103,11/21/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.76488816630458, -122.42236993111592)",POINT (-122.42237 37.76489),37,3,5,20,19,4,5,8,28859,,,2,,,37
M211942,800 Block Of 27th  Avenue,San Francisco,CA,94121,12/28/2021,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.77340517403048, -122.48640135255037)",POINT (-122.486404 37.773407),8,8,4,29,26,6,2,11,55,,,1,,,8
M121296,1100 Block Of Market  Street,San Francisco,CA,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.77956997369328, -122.41359142040496)",POINT (-122.41359 37.77957),32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M160054,1000 Block Of Mission  Street,San Francisco,CA,94103,01/12/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.78009143883213, -122.40982263772172)",POINT (-122.40982 37.78009),32,1,10,34,34,2,9,14,28853,7,1,2,1,6,32
M221775,700 Block Of Post  Street,San Francisco,CA,94109,10/11/2022,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.78755872346921, -122.41417469542912)",POINT (-122.41418 37.78756),50,6,3,36,36,1,10,5,28858,,,2,,,50
M151828,4200 Block Of Ulloa  Street,San Francisco,CA,94116,07/16/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.740025124755775, -122.50180920075798)",POINT (-122.50181 37.740025),39,10,7,35,35,8,3,1,29491,,,1,,,39
M132326,300 Block Of Union  Street,San Francisco,CA,94133,11/15/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.80098565323301, -122.4048348547501)",POINT (-122.40484 37.800987),18,6,3,23,23,1,10,3,308,,,1,,,18
M150046,300 Block Of Turk  Street,San Francisco,CA,94102,01/05/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78268974159542, -122.4148738201106)",POINT (-122.41487 37.78269),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M132288,2600 Block Of Franklin  Street,San Francisco,CA,94123,11/12/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,"(37.79880960269049, -122.42571951855653)",POINT (-122.42572 37.79881),15,4,6,13,17,9,1,13,57,,,1,,,15
M162463,3600 Block Of 20th  Street,San Francisco,CA,94110,08/05/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,09/30/2021,9,Mission,"(37.758431535388056, -122.42238013242108)",POINT (-122.42238 37.75843),37,3,5,20,19,4,5,2,28859,,,1,,,52
M221110,400 Block Of Eddy  Street,San Francisco,CA,94109,07/26/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78361971423206, -122.41506205873048)",POINT (-122.41506 37.78362),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M181210,1700 Block Of 43rd  Avenue,San Francisco,CA,94122,04/11/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.75402968076817, -122.5022545812471)",POINT (-122.50226 37.75403),39,10,7,35,35,8,3,1,56,,,1,,,39
M160593,700 Block Of Sutter  Street,San Francisco,CA,94109,02/17/2016,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.788702876765875, -122.41271355179485)",POINT (-122.41271 37.788704),50,6,3,21,21,1,10,5,28858,,,2,,,50
M130172,400 Block Of 14th  Street,San Francisco,CA,94103,01/30/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,9,Mission,"(37.768073060115654, -122.42330543423493)",POINT (-122.4233 37.768074),37,3,5,20,19,4,5,8,28853,,,2,,,37
